feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Buthionine.sulfoximine_223.1	Faith_pd	Faith_pd	0.374744475509887	0.0692104944303152	249	249	2.30670953681008e-07	4.72875455046067e-05
Stearic.acid_283.3	Faith_pd	Faith_pd	0.469916299801416	0.0878561745788934	249	249	2.66587858595037e-07	5.10071436111837e-05
N.Formylglycine_102	Dysbiosis_Index	Dysbiosis_Index	-0.559042343738088	0.105557522926916	249	246	3.42261606572192e-07	6.13931756788869e-05
Ribose.phosphate_229	Dysbiosis_Index	Dysbiosis_Index	-0.855013511755885	0.16099581127379	249	212	4.30112925250035e-07	7.26131820863295e-05
Cholate_407.3	Faith_pd	Faith_pd	-1.14983450333961	0.217547677034801	249	243	5.57223824558014e-07	8.88462431378611e-05
Phenylacetaldehyde_119.1	Faith_pd	Faith_pd	-1.23042190461146	0.230965447975919	249	190	6.03675331737595e-07	9.11867474782577e-05
X2.Deoxy.D.Glucose_163.1	Faith_pd	Faith_pd	-0.556956806854612	0.107321036135154	249	249	7.62192702852931e-07	0.000109374652859396
X6.Carboxyhexanoate_159.1	Disease_Status	CD_Remission	1.10162413752656	0.22012462218064	249	249	1.33729941228693e-06	0.000182764253012547
Oxoglutarate_145	Faith_pd	Faith_pd	0.640619767077101	0.125831922715327	249	249	1.68187318683444e-06	0.000219408002100674
cis.5.Dodecenoic.acid_197.2	Disease_Status	CD_Remission	1.85396688815194	0.375766168626994	249	234	1.91372446682055e-06	0.000238799531294564
Benzyl.Alcohol_107.1	Faith_pd	Faith_pd	0.990408774219787	0.203552494004062	249	222	2.57968539803949e-06	0.000304253956745608
cis.11.Eicosenoic.acid_309.3	Faith_pd	Faith_pd	0.465869920750748	0.0948693046541311	249	249	2.65029579046697e-06	0.000304253956745608
Thiopurine.S.Methylether_167	Dysbiosis_Index	Dysbiosis_Index	-0.348637492546421	0.0724742321236337	249	249	4.06390523746313e-06	0.000448592616596892
Phenylacetaldehyde_119.1	Dysbiosis_Index	Dysbiosis_Index	-1.12501325425973	0.22409531981635	249	190	4.27511252613059e-06	0.000454428627777585
Quinoline_130.1	Faith_pd	Faith_pd	0.616140989149619	0.130006659779858	249	78	4.44281531061995e-06	0.000455388569338545
Adenosine.Diphosphate.Ribose_560.1	Dysbiosis_Index	Dysbiosis_Index	-0.791326021274534	0.160136000812581	249	134	4.69225600152825e-06	0.00046437154222021
N.Methylglutamate_162.1	Dysbiosis_Index	Dysbiosis_Index	-0.37377290376722	0.0780136550612293	249	249	5.95350765111004e-06	0.000569552231956194
Cytosine_112.1	Dysbiosis_Index	Dysbiosis_Index	-0.747335382908964	0.16069728748841	249	227	8.1240391483995e-06	0.000752128785674405
Hexanoic.acid_115.1	Faith_pd	Faith_pd	0.450292983909792	0.0994433681473768	249	249	1.08010702827112e-05	0.000968720990980657
Glucose.6.Phosphate_259	Dysbiosis_Index	Dysbiosis_Index	-0.83460723951136	0.184305292226217	249	243	1.25904398914555e-05	0.00106863673190253
Methyglutarate_145.1	Faith_pd	Faith_pd	0.293654066398532	0.0651407011050962	249	249	1.26598079737582e-05	0.00106863673190253
Arachidonic.acid_303.2	Faith_pd	Faith_pd	-0.598022328901426	0.132383424925983	249	226	1.31164983481103e-05	0.00107555286454504
Adipate_145.1	Faith_pd	Faith_pd	0.41924512600138	0.0931165682884755	249	249	1.46617839178133e-05	0.00116886999567012
Adenine_136.1	Dysbiosis_Index	Dysbiosis_Index	-0.497356378819829	0.111864527744583	249	249	1.60385095180805e-05	0.00124406817072678
Methyl.Vanillate_181.1	Dysbiosis_Index	Dysbiosis_Index	-0.290681628500465	0.0631268439689895	249	249	1.85240391300297e-05	0.00139905242903119
Melatonin_233.1	Faith_pd	Faith_pd	1.31919851854485	0.299381052134817	249	176	1.90812188019372e-05	0.00140418199901436
N.Acetylmethionine_192.1	Dysbiosis_Index	Dysbiosis_Index	-0.370610132072452	0.0791633719290387	249	248	2.00031610023649e-05	0.00143522680191968
Maleate_115	Dysbiosis_Index	Dysbiosis_Index	-0.304412292118246	0.0707519287612551	249	249	2.76632570703087e-05	0.00193642799492161
Trans.4.Hydroxy.L.Proline_132.1	Faith_pd	Faith_pd	-0.288307833751361	0.0668157792738795	249	248	3.49972951372374e-05	0.00239148183437789
Deoxyribose_133.1	Faith_pd	Faith_pd	-0.300372300391745	0.070703758767712	249	249	3.74022010315941e-05	0.00243964356728807
methyl.lysine_161.1	Faith_pd	Faith_pd	-0.583458026945763	0.137555044082688	249	243	3.73136250868497e-05	0.00243964356728807
X5.Deoxyadenosine_252.1	Dysbiosis_Index	Dysbiosis_Index	-0.42040757878239	0.0992644483194414	249	246	4.12578279465563e-05	0.00263133258236926
Lithocholate_375.3	Dysbiosis_Index	Dysbiosis_Index	-0.780897132236848	0.187567863711873	249	235	4.91913953671997e-05	0.00300381499369922
Trimethyllysine_189.2	Faith_pd	Faith_pd	-0.555610536522952	0.133083377405215	249	249	4.82081946222014e-05	0.00300381499369922
Glycolate_75	Dysbiosis_Index	Dysbiosis_Index	-0.245143552863658	0.0585141768088221	249	249	6.09800801997563e-05	0.00364610062861043
UMP_323	Dysbiosis_Index	Dysbiosis_Index	-0.607141033290012	0.147340484647964	249	222	7.18429969701938e-05	0.00420794696539706
Creatine_130.1	Dysbiosis_Index	Dysbiosis_Index	0.805127786047494	0.198137912810011	249	245	7.42019166589223e-05	0.00425575675518482
Glycerate_105	Dysbiosis_Index	Dysbiosis_Index	-0.300867448883437	0.0743978989998929	249	248	7.78301660407141e-05	0.00425575675518482
Pyridoxal_168.1	Dysbiosis_Index	Dysbiosis_Index	-0.304293476787337	0.0734651872649406	249	249	7.8173958532019e-05	0.00425575675518482
Quinolinate_166	Faith_pd	Faith_pd	0.282198713488676	0.0697993544636793	249	249	7.85906299737963e-05	0.00425575675518482
N.Alpha.Acetyllysine_189.1	Dysbiosis_Index	Dysbiosis_Index	-0.424360031552317	0.10646172644926	249	249	9.75348447279752e-05	0.00518379637720905
X3.Hydroxybenzyl.Alcohol_123	Dysbiosis_Index	Dysbiosis_Index	-0.25384112509344	0.0622000298216838	249	249	0.000102476376779452	0.00534740366103686
Pyridoxine_170.1	Disease_Status	CD_Remission	1.1850923791315	0.299897650029555	249	249	0.000113340842144697	0.00580871815991573
Diethyl.2.Methyl.3.Oxosuccinate_201.1	Dysbiosis_Index	Dysbiosis_Index	-0.296762656231441	0.0741846529656175	249	249	0.000121205739002032	0.00599759432647985
Malonate_103	Faith_pd	Faith_pd	-0.338947152565694	0.0858272456550627	249	249	0.000120028273845768	0.00599759432647985
X10.HAD_185.1	Dysbiosis_Index	Dysbiosis_Index	-0.307668451719559	0.0769219332771664	249	248	0.00012494683785933	0.00607792245180129
X4.Acetamidobutanoate_146.1	Dysbiosis_Index	Dysbiosis_Index	-0.280033766708868	0.0712367904256077	249	249	0.000128534621426023	0.00614823939154477
Mandelate_151	Dysbiosis_Index	Dysbiosis_Index	-0.586382659205579	0.148286223228181	249	249	0.000132757056271569	0.00624611068031808
Biotin_245.1	Faith_pd	Faith_pd	0.334136537690692	0.0853402938005026	249	249	0.00014455868769542	0.00669166828525571
Serine_106	Dysbiosis_Index	Dysbiosis_Index	-0.31081503101335	0.0788170921775006	249	249	0.000147309536768318	0.00671076778611226
X2.Methylcitrate_205	Dysbiosis_Index	Dysbiosis_Index	-0.251565912217076	0.0644841925856797	249	246	0.000156419145136309	0.00680186282638194
Hexanoic.acid_115.1	Disease_Status	CD_Remission	1.03186753556427	0.266817105886199	249	249	0.000154047192932992	0.00680186282638194
O.Acetylserine_148.1	Dysbiosis_Index	Dysbiosis_Index	-0.541912460779484	0.139034807869129	249	246	0.00015430528090179	0.00680186282638194
Dimethylglycine_104.1	Dysbiosis_Index	Dysbiosis_Index	-0.210360648426894	0.0529782155976807	249	249	0.000165571027044043	0.00709237085994631
Galactose.1.Phosphate_261	Dysbiosis_Index	Dysbiosis_Index	-0.94146795734042	0.244686399908657	249	185	0.000176253396521507	0.00732936578497911
Oleic.acid_281.2	Faith_pd	Faith_pd	0.395823105420356	0.103263823404939	249	249	0.00017893865951117	0.00732936578497911
Raffinose_503.2	Faith_pd	Faith_pd	-0.472254967331701	0.122840958268974	249	248	0.000175012949239656	0.00732936578497911
Tryptophan_205.1	Faith_pd	Faith_pd	-0.37509566625431	0.09785660619446	249	249	0.000181318805133629	0.00732936578497911
X2.Deoxy.D.Glucose.6.phosphate_243	Dysbiosis_Index	Dysbiosis_Index	-0.617469996210478	0.160280833261443	249	182	0.00019126353289409	0.00754576635871287
Gulonolactone_177	Dysbiosis_Index	Dysbiosis_Index	-0.261741529345404	0.0674283943993401	249	249	0.000191930642573533	0.00754576635871287
X2.Aminoisobutyrate_104.1	Faith_pd	Faith_pd	-0.241622282583984	0.0633775434521119	249	249	0.000210577060659936	0.00805808218792022
Xanthurenate_206	Faith_pd	Faith_pd	0.627840121726511	0.164412639986387	249	238	0.000209068682142997	0.00805808218792022
Fructose_179.1	Faith_pd	Faith_pd	-0.330591358968515	0.0875509852466173	249	249	0.00021633753773819	0.00816958859616588
X3.Hydroxybenzaldehyde_121	Dysbiosis_Index	Dysbiosis_Index	-0.286124570935075	0.0743721087307572	249	249	0.000223943055615801	0.00834696843658896
Nicotinate_124	Dysbiosis_Index	Dysbiosis_Index	-0.243300749644726	0.0623631232845163	249	249	0.000227807109560423	0.00838213339023608
Creatine_132.1	Dysbiosis_Index	Dysbiosis_Index	0.798953189800154	0.211865803002384	249	249	0.000235819926148919	0.00856712896262527
Pentanoate_101.1	Faith_pd	Faith_pd	0.377954679115935	0.101527898565646	249	249	0.000263457670087766	0.00945154391439859
Trehalose_341.1	Faith_pd	Faith_pd	-0.413450753611502	0.111012567552578	249	249	0.000270636642277513	0.00958922423872176
Nonanoic.acid_157.1	Dysbiosis_Index	Dysbiosis_Index	-0.278225236061988	0.0735104495500768	249	249	0.000282282735174775	0.00978728974498174
Serotonin_177.1	Faith_pd	Faith_pd	0.86783822029618	0.233641544044114	249	206	0.000283047055342677	0.00978728974498174
Monoethylmalonate_131	Dysbiosis_Index	Dysbiosis_Index	-0.260350576277487	0.0689558406326621	249	249	0.000288931439242187	0.00983537446987762
S.Adenosyl.L.methionine_399.1	Dysbiosis_Index	Dysbiosis_Index	-0.652637600885914	0.175333454120539	249	185	0.000291291578376167	0.00983537446987762
X4.Pyridoxate_184.1	Faith_pd	Faith_pd	0.359632613907764	0.0975374757166614	249	249	0.000306731921438307	0.0102362862154412
Cytidine_244.1	Dysbiosis_Index	Dysbiosis_Index	-0.349866806366826	0.0952674326217097	249	249	0.000329788561543212	0.0107852208331548
Mandelate_151	Faith_pd	Faith_pd	-0.549287468395401	0.149189987208125	249	249	0.000330696666661191	0.0107852208331548
N.Methylaspartate_148.1	Dysbiosis_Index	Dysbiosis_Index	-0.554355903847242	0.147540626763105	249	223	0.000339081002855808	0.0109344098673727
Threitol_121.1	Disease_Status	CD_Remission	1.03029231366712	0.28424538781834	249	230	0.000386308686203493	0.0123189547711558
X2.Hydroxyhexadecanoic.acid_271.2	Dysbiosis_Index	Dysbiosis_Index	-0.351916192336709	0.0967275964744799	249	249	0.000390908676033693	0.0123286582441395
Thiamine_265.1	Faith_pd	Faith_pd	0.713442874758128	0.197319808698659	249	241	0.000406779631308111	0.0126897558897204
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine_221.1	Age	Age	-0.767162417164139	0.20303328229432	249	242	0.00041627677630011	0.0128463908385088
Heptanoic.acid_129.1	Disease_Status	CD_Remission	0.8858427631417	0.246662546428837	249	249	0.00042497536109209	0.0129753115567478
Arachidic.acid_311.3	Faith_pd	Faith_pd	0.366530176190149	0.102259920391935	249	249	0.000435070851918472	0.0131437194211159
Phosphoserine_186	Dysbiosis_Index	Dysbiosis_Index	-0.89469248324252	0.242898554406323	249	123	0.000459361615556508	0.0137329982984081
Dopamine_154.1	Faith_pd	Faith_pd	0.258095530123109	0.0717330993839867	249	249	0.000473225818038953	0.014001629873936
Deoxyguanosine.monophosphate_348.1	Dysbiosis_Index	Dysbiosis_Index	-0.820556456244095	0.226749168614113	249	206	0.000493038280133522	0.0144289427723937
P.Octopamine_154.1	Dysbiosis_Index	Dysbiosis_Index	-0.182071703878844	0.0498162339245279	249	249	0.000497723113054696	0.0144289427723937
CMP_324.1	Dysbiosis_Index	Dysbiosis_Index	-0.613289554082834	0.171822228846467	249	203	0.000503834374618679	0.0144600465515561
Aspartate_134	Dysbiosis_Index	Dysbiosis_Index	-0.314730782955689	0.0891228692222664	249	249	0.000532048458300215	0.0148250395662293
Dehydroascorbate_173	Dysbiosis_Index	Dysbiosis_Index	-0.288782894601827	0.0818238864618041	249	229	0.000528927220182391	0.0148250395662293
Kynurenate_188	Faith_pd	Faith_pd	0.421168242501015	0.119028992489438	249	241	0.000529586978152745	0.0148250395662293
Succinyladenosine_384.1	Faith_pd	Faith_pd	-0.640316968502105	0.182210986213179	249	89	0.000573438751789705	0.0158247040157351
X3.Methyladenine_150.1	Disease_Status	CD_Remission	0.81700992671162	0.233966908846553	249	249	0.000606880099307874	0.0164928657259026
N.Acetylmethionine_192.1	Faith_pd	Faith_pd	0.291040610422686	0.0818893676123377	249	248	0.000609144169667483	0.0164928657259026
N.Acetylneuraminate_310.1	Age	Age	-0.592534327713073	0.161818221643738	249	249	0.000621728063167014	0.0166762573952274
Mevalolactone_131.1	Faith_pd	Faith_pd	0.294597852357437	0.0845853293321884	249	249	0.000635771745433625	0.016753313913339
Octanoic.acid_143.1	Dysbiosis_Index	Dysbiosis_Index	-0.271104858295549	0.0771101147689099	249	249	0.000636275685210435	0.016753313913339
Citrulline_176.1	Dysbiosis_Index	Dysbiosis_Index	-0.421893392893335	0.12075130923903	249	249	0.00066001131681913	0.0171299674244493
Trigonelline_138.1	Dysbiosis_Index	Dysbiosis_Index	-0.525262459616226	0.151550450113337	249	249	0.00066251790387243	0.0171299674244493
X3.Hydroxyoctanoic.acid_159.1	Dysbiosis_Index	Dysbiosis_Index	-0.217189486292099	0.0620956427833194	249	249	0.000668613138022147	0.0171332116618175
Nicotinamide.Mononucleotide_335.1	Dysbiosis_Index	Dysbiosis_Index	-0.799209153161273	0.230259490627234	249	198	0.000706386049230006	0.0179409554096471
X4.Aminobenzoate_136	Faith_pd	Faith_pd	0.302056432720207	0.0877906700498818	249	249	0.000761887575043276	0.0190140638293409
trans.trans.Muconic.acid_141	Dysbiosis_Index	Dysbiosis_Index	-0.173997645005602	0.0507761509796164	249	249	0.000756861971508371	0.0190140638293409
Deoxyribose_133.1	Dysbiosis_Index	Dysbiosis_Index	-0.242837702110303	0.0707217376784685	249	249	0.00078979578398633	0.0193736230772715
Pentadecanoic.acid_241.2	Faith_pd	Faith_pd	0.299381688059607	0.0875708288568884	249	249	0.000783831352866165	0.0193736230772715
Acetylcysteine_164	Disease_Status	CD_Remission	1.49321041836831	0.438128908217759	249	215	0.000807005760933336	0.0196280214735481
Histidine_156.1	Faith_pd	Faith_pd	-0.461739861865152	0.135718454774302	249	249	0.00082382229130945	0.0198686552609926
X2.4.Dihydroxypteridine_163	Dysbiosis_Index	Dysbiosis_Index	-0.27813456779114	0.0819613734959807	249	234	0.000848714472596986	0.0200293092270438
X4.Aminobenzoate_136	Disease_Status	CD_Remission	0.836108972891968	0.246136644413949	249	249	0.000841143214627038	0.0200293092270438
Guaiacol_123	Dysbiosis_Index	Dysbiosis_Index	-0.214204008802548	0.0632278601315769	249	246	0.000865377820262521	0.0200293092270438
Hippurate_178.1	Faith_pd	Faith_pd	0.583674174814929	0.17199287797712	249	247	0.000862427638640889	0.0200293092270438
Protoporphyrin_563.3	Faith_pd	Faith_pd	0.807409311309055	0.236865248220189	249	102	0.000862531176092455	0.0200293092270438
X3..4.Hydroxyphenyl.Pyruvate_179	Disease_Status	CD_Remission	0.766658132324113	0.227052025996006	249	249	0.000905356183834036	0.0207869779808295
X4.Hydroxybenzoate_137	Dysbiosis_Index	Dysbiosis_Index	-0.339557962667387	0.100314241378044	249	249	0.000924257371483593	0.0208926043559898
Succinic.Acid_117	Faith_pd	Faith_pd	-0.487429701104458	0.144611221522651	249	249	0.000924515941885264	0.0208926043559898
trans.3.Hexenoic.acid_113.1	Dysbiosis_Index	Dysbiosis_Index	-0.305279704420443	0.0894856767896464	249	247	0.000949401066487253	0.0212873520376439
X2.Hydroxyisocaproic.acid_131.1	Faith_pd	Faith_pd	-0.34900611741261	0.103723109179962	249	249	0.000975192171898872	0.02169613591744
Lysine_147.1	Dysbiosis_Index	Dysbiosis_Index	-0.3268437991917	0.0972723763835776	249	249	0.00101103780926784	0.0223206039430669
Inosine_269.1	Dysbiosis_Index	Dysbiosis_Index	-0.476458640960232	0.142029416801326	249	249	0.00101901273218678	0.0223249354303517
X3..2.Hydroxyphenyl.Propanoate_165.1	Faith_pd	Faith_pd	-0.244525926695435	0.0728578555677714	249	249	0.00103572165571473	0.0224800019672251
Diethanolamine_106.1	Faith_pd	Faith_pd	0.258631723855881	0.0768617209797826	249	246	0.00104175618872507	0.0224800019672251
Glucuronolactone_175	Dysbiosis_Index	Dysbiosis_Index	-0.408768172763346	0.120971900083365	249	249	0.00105317209368957	0.0225567455887244
Histamine_112.1	Faith_pd	Faith_pd	-0.482469806208595	0.145589615890473	249	249	0.00111234943134052	0.0236477249477577
cis.7.10.13.16.Docosatetraenoic.acid_331.3	FCP_Category	Normal	-1.65508799041735	0.50340046709564	249	136	0.00121482546282069	0.0254492633452218
Oxalate_89	Dysbiosis_Index	Dysbiosis_Index	-0.253383292323258	0.0764374235483496	249	249	0.00121414793284802	0.0254492633452218
Azelate_187.1	Dysbiosis_Index	Dysbiosis_Index	-0.19651454733225	0.0592944861238262	249	249	0.00127293063901532	0.0260467320730026
Dihydrouracil_115.1	Faith_pd	Faith_pd	0.6619088392681	0.200875671148255	249	100	0.00125970131071946	0.0260467320730026
Docosahexaenoic.acid_327.2	Faith_pd	Faith_pd	-0.731966877519675	0.223003351930114	249	123	0.00128224183262503	0.0260467320730026
Dodecanoic.acid_199.2	Faith_pd	Faith_pd	0.315746388890063	0.096266134761924	249	249	0.00130502302429028	0.0260467320730026
Heptanoic.acid_129.1	Faith_pd	Faith_pd	0.290123477080718	0.0889815860170697	249	249	0.00136885507480138	0.0260467320730026
Homocysteine_136	Faith_pd	Faith_pd	-0.292207880796283	0.0894296320946922	249	249	0.00133376854270748	0.0260467320730026
Indoxyl.Glucoside_294.1	Faith_pd	Faith_pd	0.38605419572661	0.117889075755918	249	232	0.00134379135384698	0.0260467320730026
Lactose_343.1	FCP_Category	Normal	1.1657187845658	0.356378356240887	249	223	0.0013320492927318	0.0260467320730026
N.Acetylserotonin_219.1	Faith_pd	Faith_pd	0.647333043377769	0.198097197623897	249	210	0.00135590845661073	0.0260467320730026
N.Formylglycine_102	Disease_Status	CD_Remission	-1.06983534001445	0.328248552337576	249	246	0.00133578144404739	0.0260467320730026
trans.3.Hexenoic.acid_113.1	Disease_Status	CD_Remission	0.834926291203385	0.256414560818991	249	247	0.00135671300275832	0.0260467320730026
Tridecanoic.acid_213.2	Dysbiosis_Index	Dysbiosis_Index	-0.220689105272999	0.0670111778030209	249	249	0.00136262189979927	0.0260467320730026
Uridine_245.1	Faith_pd	Faith_pd	0.318073897754996	0.096530309805197	249	69	0.0013704029766632	0.0260467320730026
Xylose_149	Dysbiosis_Index	Dysbiosis_Index	-0.31994676339474	0.0980639024418481	249	249	0.00132069938543994	0.0260467320730026
X2.Phosphoglycerate_185	Dysbiosis_Index	Dysbiosis_Index	-0.546152612452048	0.166126329878847	249	171	0.00139331879336163	0.0263080587957097
all.cis.4.7.10.13.16.Docosapentaenoic.acid_329.2	FCP_Category	Normal	-1.25057015778365	0.386824480503697	249	136	0.00146582061617666	0.0274059197674328
Trimethyllysine_189.2	Dysbiosis_Index	Dysbiosis_Index	0.433870776087493	0.133998022058343	249	249	0.0014705615484964	0.0274059197674328
X2.6.Dihydroxypyridine_112	Disease_Status	CD_Remission	1.14389667220496	0.354777223384038	249	249	0.00149979304635404	0.0277703615679748
X3.Methoxytyrosine_210.1	Faith_pd	Faith_pd	0.198017072374229	0.061497667916469	249	249	0.00154940305463701	0.0281739146518786
Ascorbic.acid_175	Dysbiosis_Index	Dysbiosis_Index	-0.305316902981662	0.094914032541979	249	249	0.00153742720316154	0.0281739146518786
Guanidinoacetate_118.1	Faith_pd	Faith_pd	-0.575449006943034	0.178978394840977	249	249	0.00155103781010342	0.0281739146518786
N.Acetylglutamate_190.1	Faith_pd	Faith_pd	0.323522630003603	0.100795538142719	249	249	0.00157420712443639	0.0284149336297637
X3.Methyl.2.Oxovalerate_129.1	Dysbiosis_Index	Dysbiosis_Index	-0.248532719984382	0.0765287969158808	249	249	0.00161469780673349	0.0289636419082819
X14.Methylhexadecanoic.acid_269.2	Faith_pd	Faith_pd	0.249295489033552	0.0773472532555706	249	249	0.00163799971511563	0.0291322785610383
Citrate_191	Faith_pd	Faith_pd	-0.40922560766701	0.127537323216633	249	249	0.00164440039264397	0.0291322785610383
N.Acetylglycine_116	Dysbiosis_Index	Dysbiosis_Index	-0.203129959356675	0.0628105223276114	249	249	0.00166325195943133	0.0292854792856927
X5.Aminolevulinic.acid_132.1	Dysbiosis_Index	Dysbiosis_Index	-0.324989355264817	0.100567003413976	249	235	0.00177320326852992	0.0310310571992736
Bis.2.Ethylhexyl.Phthalate_391.3	Faith_pd	Faith_pd	-0.518414440139986	0.163823233267093	249	249	0.00185146955962796	0.0320103472056159
Glutamine_147.1	Faith_pd	Faith_pd	-0.431932367084729	0.136562091473128	249	249	0.00184184337972287	0.0320103472056159
X9.Decenoic.acid_169.1	Disease_Status	CD_Remission	0.754167224755162	0.238932227644549	249	247	0.00187937989364457	0.0322573956642218
Creatine_130.1	Faith_pd	Faith_pd	-0.619453598774656	0.196266325483521	249	245	0.00188823779497884	0.0322573956642218
Ribose_149	Faith_pd	Faith_pd	-0.292295846126588	0.0927302709102571	249	249	0.00193550224253763	0.0328691800951656
CMP_322	Dysbiosis_Index	Dysbiosis_Index	-0.507099519807543	0.160691137408089	249	214	0.00195653227275702	0.0330308683694861
X6.Hydroxynicotinate_138	Dysbiosis_Index	Dysbiosis_Index	-0.160391540453955	0.0504495429951979	249	249	0.00196940998555951	0.0330538401085134
X5.Methylcytosine_126.1	Faith_pd	Faith_pd	-0.624159192228699	0.198508002259395	249	150	0.00199817792613955	0.0333416898140728
Trigonelline_138.1	Faith_pd	Faith_pd	-0.469179470308822	0.149900201436577	249	249	0.00204279863781224	0.0338892028353822
Mannitol_181.1	Faith_pd	Faith_pd	-0.309193685214729	0.0988568831087943	249	249	0.00210173423800444	0.0344182688949646
Ricinoleic.acid_297.2	Faith_pd	Faith_pd	0.316722534796074	0.1013329316117	249	249	0.0020973810455504	0.0344182688949646
Stachydrine_144.1	Dysbiosis_Index	Dysbiosis_Index	-0.3687070422662	0.118004013180161	249	249	0.00211874431555761	0.0344182688949646
Stachyose_665.2	Faith_pd	Faith_pd	-0.665243576521113	0.213157493928237	249	160	0.00212265978899259	0.0344182688949646
Deoxycholate_391.3	Faith_pd	Faith_pd	-0.50376548933016	0.161475021414424	249	249	0.00213896363996677	0.0344877845320485
Malonate_103	Dysbiosis_Index	Dysbiosis_Index	-0.269259695964778	0.0861782928706879	249	249	0.00217843354669648	0.0348688975407409
Proline_116.1	Faith_pd	Faith_pd	-0.356618037574685	0.114485788891175	249	249	0.0021868994973287	0.0348688975407409
Myristoleic.acid_225.2	Disease_Status	CD_Remission	0.936524537209055	0.301102548319284	249	231	0.00220169663002886	0.0349108802662035
Malonate_103	Disease_Status	CD_Remission	-0.735665715901256	0.237253019380232	249	249	0.00224318707858378	0.0353733347007442
N.Acetylserotonin_219.1	Dysbiosis_Index	Dysbiosis_Index	-0.616644443998398	0.197714143491116	249	210	0.00225891378200726	0.0354266806249226
X3.Dehydroshikimate_171	Disease_Status	CD_Remission	0.852550941345103	0.275360640756812	249	248	0.00227711141645175	0.0355179878544376
O.Succinyl.Homoserine_220.1	Dysbiosis_Index	Dysbiosis_Index	-0.433143945678739	0.139421760019203	249	246	0.00231939977325739	0.0359820397256687
Tartrate_149	Disease_Status	CD_Remission	0.823874903977958	0.267237585276767	249	249	0.00238980160250126	0.0368748956945087
Methylmalonate_117	Dysbiosis_Index	Dysbiosis_Index	-0.152300921621778	0.0494759474269168	249	249	0.00240786702282867	0.0369549644680122
Cystine_241	Dysbiosis_Index	Dysbiosis_Index	0.733081480508172	0.232001815574058	249	169	0.00249362549907403	0.0380675807571407
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine_221.1	Faith_pd	Faith_pd	-0.561281284987548	0.182650600431273	249	242	0.00251969388672164	0.0382620182798471
Shikimate_173	Faith_pd	Faith_pd	0.410298957435766	0.133956254699452	249	249	0.00254343165628997	0.0384192044923801
Salsolinol_180.1	Faith_pd	Faith_pd	0.284799954269668	0.0927424202303917	249	248	0.00260812467057393	0.0391901455735455
Dimethylarginine_203.2	CRP_Category	Normal	-0.785498644717579	0.257474641070014	249	248	0.00263693050845516	0.0394166174961787
Azelate_187.1	Faith_pd	Faith_pd	0.183778565171805	0.0599792107387228	249	249	0.00265572920182084	0.0394919316540198
Cys.Gly_177	Faith_pd	Faith_pd	0.212316549273508	0.0696640085399113	249	248	0.00271958823745239	0.0402330837190121
Choline_104.1	Disease_Status	CD_Remission	-3.25337028936236	1.07188674620192	249	218	0.00276028735237595	0.0406257676990717
Glycochenodeoxycholate_448.3	CRP_Category	Normal	-1.11033549666462	0.365063291037019	249	100	0.00277543786681537	0.0406403401926537
cis.7.10.13.16.Docosatetraenoic.acid_331.3	Faith_pd	Faith_pd	-0.764722705972977	0.251901804572801	249	136	0.00281616916802895	0.0410274391484421
