feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Trimethyllysine_189.2	Fasting	Y	-0.173120121159422	0.0587407528994886	202	202	0.00360904254238763	0.0312617754016474
Urate_167	Dx	Control	-0.194282748035837	0.0655536156122639	202	202	0.00389218891882907	0.0334834882332144
acetyl.lysine_189.1	Fasting	Y	-0.0985141011781801	0.0339419933188337	202	202	0.00413701602431741	0.0353475654866848
Glycerol_91	Gender	Male	-0.326423798924867	0.109808304479006	202	202	0.00421835925717278	0.0356239803279218
Methyl.Vanillate_181.1	Age	Age	-0.253134234472496	0.0854960712015478	202	78	0.00422609320769136	0.0356239803279218
X2.6.Dihydroxypyridine_112	Fasting	Y	-0.499627421166545	0.17293811422623	202	104	0.004303525627095	0.0360348545842088
Acetoacetate_101	Dx	Control	-0.549525077332782	0.186917691720163	202	202	0.0043415443931373	0.0361124487270228
L.Cysteic.Acid_186	Dx	Control	-0.682824081482157	0.235236302801287	202	202	0.00437188206879287	0.0361255518316042
Indole.3.Acetamide_175.1	Fasting	Y	-0.338520457362564	0.117280699435085	202	201	0.00443022285574238	0.0363683654040028
Paraxanthine_181.1	Age	Age	0.518009654043474	0.179020603095916	202	182	0.00505225006480298	0.0412053641648866
X2.Deoxy.D.Glucose_163.1	Age	Age	-0.176288300516834	0.0613551709671191	202	202	0.00512484708394437	0.0415277931447363
Sarcosine_90.1	Gender	Male	0.216992674850889	0.0754766118586285	202	202	0.00518715688112957	0.0417632630942227
Bilirubin_585.3	Dx	Control	-1.72854641766213	0.606813889047239	202	64	0.00540094232129137	0.0432075385703309
Creatine_132.1	Gender	Male	-0.397538551366915	0.139212117927538	202	202	0.00548990459155039	0.0436412668796664
O.Acetylserine_148.1	Fasting	Y	-0.201794969976012	0.0720199687799949	202	190	0.00558697902772952	0.0441336204957754
Indoxyl.Sulfate_212	Fasting	Y	-0.409030512730941	0.146153132025847	202	201	0.00569541441878487	0.0447090031874612
X2.Hydroxytetradecanoic.acid_243.2	Fasting	Y	0.386981932189874	0.139032476760311	202	54	0.00590393536729877	0.046058029946132
Threitol_121.1	Fasting	Y	-0.224965318988328	0.0809568976003344	202	188	0.00600994873445844	0.046595651916542
N.N.Diethyl.P.phenylenediamine_137.1	Age	Age	0.112227135040173	0.0405496002663749	202	202	0.0061845264695093	0.0476550015073846
Citrulline_176.1	Gender	Male	0.227204627473747	0.0807019918181807	202	202	0.00629390649109761	0.0482021131269427
N.Acetylputrescine_131.1	Fasting	Y	-0.096322533491026	0.0348929462697557	202	202	0.00635844184014766	0.048401230007427
Propionyl.carnitine_218.1	Age	Age	0.143856426060701	0.0518293599408962	202	202	0.00691816237700928	0.0523446502742389
X5.Methylcytosine_126.1	Dx	Control	-0.456704152944073	0.166274904437	202	98	0.00697598390284536	0.052466082526789
Gulonolactone_177	Gender	Male	-0.109447496390187	0.0397245706525119	202	202	0.00711572063035096	0.0531984828078619
Pyridoxal_168.1	Fasting	Y	-0.49991416931702	0.184528633460428	202	193	0.00734335031641741	0.054575431937398
Creatine_130.1	Age	Age	-0.442432404819756	0.161542373128809	202	130	0.00746123595111875	0.055125366791795
Guanine_152.1	Dx	Control	0.530847434299266	0.195238481072371	202	199	0.00770997626622819	0.0562591297930506
Histidine_156.1	Age	Age	0.713744852453739	0.261952822546622	202	199	0.00774906803678166	0.0562591297930506
Homoserine_120.1	Fasting	Y	-0.0930313959026217	0.0344896436121738	202	202	0.00769923375570563	0.0562591297930506
Pyridoxine_170.1	Dx	Control	0.461748328910844	0.171840913985109	202	192	0.00782433949330919	0.0564791402505537
Glutarylcarnitine_276.1	Gender	Male	0.362819026744053	0.133705017622164	202	202	0.00823178733572836	0.0590807136781418
Rhamnose_163.1	Dx	Control	0.286789829631127	0.107007544216459	202	201	0.00840496447270839	0.0599808828279644
Lignoceric.acid_367.4	Fasting	Y	-0.367094464809759	0.138368676328823	202	68	0.00862825781264797	0.0612265074163042
Myristoleic.acid_225.2	Gender	Male	-0.322564609296727	0.119365576998108	202	202	0.00873239142818114	0.0616173237853681
Guanidinoacetate_118.1	Age	Age	0.112421665892217	0.0419254953070479	202	202	0.00881007412802941	0.06181817376986
Methionine.Sulfoximine_181.1	Dx	Control	-0.241808897834775	0.0904613813720728	202	202	0.00893218753147449	0.0623268196640665
Biliverdin_583.3	Fasting	Y	0.389326290770786	0.148238065231269	202	64	0.00931321236849693	0.0646264902476914
SAICAr_375.1	Dx	Control	0.73898073520863	0.280796699450963	202	188	0.00982451779758136	0.0677999689767153
Aleuritic.acid_303.2	Fasting	Y	0.792490762163015	0.304248683054561	202	51	0.00989637257339005	0.0679226445474203
Oxalate_89	Fasting	Y	-0.0978664617492287	0.03767253587489	202	202	0.0100903625380024	0.0688776921072335
Ornithine_133.1	Age	Age	0.119137297706488	0.0455181751433606	202	202	0.0104265355672835	0.0707877225540974
Indole.3.Methyl.Acetate_190.1	Age	Age	0.300140124152263	0.11497620855445	202	78	0.0105102688834637	0.0709725683743572
Quinoline_130.1	Fasting	Y	-0.291226454971933	0.113158642244022	202	178	0.0108021196888088	0.0725532744874001
Citrulline_176.1	Fasting	Y	-0.117553004123958	0.0459225942784788	202	202	0.0113433794495187	0.075783428662742
Xanthine_151	Fasting	Y	0.19303095309593	0.075629114768308	202	202	0.011458502496996	0.0761475086572855
D.Sedoheptulose_209.1	Fasting	Y	0.785419551124564	0.308444400090606	202	69	0.0116493561875355	0.0762062050601281
Lauroylcarnitine_344.3	Dx	Control	-0.54110443328924	0.210684053657165	202	198	0.0116203537137248	0.0762062050601281
Taurine_124	Gender	Male	-0.215001110114595	0.0830783265700318	202	202	0.0115668684578746	0.0762062050601281
Methionine.Sulfoximine_181.1	Fasting	Y	-0.163433399569792	0.0646095260921352	202	202	0.0122122410725432	0.0792633337804854
N.Acetylglycine_116	Age	Age	0.145938861208376	0.0567670153333393	202	202	0.0122429034660941	0.0792633337804854
GABA_104.1	Fasting	Y	-0.054460220438006	0.0216079491081373	202	202	0.0125229537138809	0.0806606659724838
Ornithine_133.1	Fasting	Y	-0.161159958776939	0.0640960467550408	202	202	0.0127672646010436	0.0818147160148507
Dimethylglycine_104.1	Gender	Male	-0.0878356851937235	0.0342583554529667	202	202	0.0129392545647002	0.0824959580368704
N.Acetyltryptophan_247.1	Fasting	Y	-0.224727736014874	0.0896698960682838	202	202	0.0130640270078339	0.0828707975850473
nicotinamide.N.oxide_139.1	Age	Age	-0.095179642304492	0.0375227579051482	202	202	0.0132927584547068	0.0838980131613654
Allothreonine_120.1	Dx	Control	0.0868033763285001	0.0344881662180047	202	202	0.013588781855018	0.0853375500495131
Norvaline_118.1	Age	Age	0.0596202061064265	0.0238527019288441	202	202	0.0143420574388958	0.0896200206131998
X5.Aminopentanoate_118.1	Fasting	Y	-0.0839734224173348	0.0340742385217023	202	202	0.0145819149977164	0.0902211095425215
Xanthine_151	Gender	Male	-0.225167392231894	0.089988642271338	202	202	0.0145792599728261	0.0902211095425215
X6.Carboxyhexanoate_159.1	Dx	Control	-0.635004890072144	0.258510674058348	202	134	0.0148996206157281	0.0908678015063432
cis.5.Dodecenoic.acid_197.2	Gender	Male	-0.449877662159815	0.180271872982186	202	196	0.0149034769986518	0.0908678015063432
Malate_133	Dx	Control	0.214973011629592	0.0867954475481797	202	202	0.0148285199297918	0.0908678015063432
Biliverdin_583.3	Dx	Control	-0.508025110367002	0.205509824718997	202	64	0.0150810089855935	0.0910660927206994
Lauroylcarnitine_344.3	Fasting	Y	0.360595725886207	0.147051196543421	202	198	0.0150806695169975	0.0910660927206994
Deoxyribose_133.1	Age	Age	-0.0521868634844692	0.0213804889292525	202	202	0.0171652817901936	0.103155951810924
Sarcosine_90.1	Age	Age	-0.0857426688726362	0.0353456458942187	202	202	0.017262408610773	0.103245643881576
X4.Acetamidobutanoate_146.1	Dx	Control	-0.17439220667692	0.0721993119335561	202	202	0.0173681579279743	0.103315612245985
Methylthioadenosine_298.1	Age	Age	0.185475317619296	0.0767864187354144	202	195	0.0174386224491631	0.103315612245985
X3..2.Hydroxyphenyl.Propanoate_165.1	Fasting	Y	-0.260284444434171	0.108744327635724	202	199	0.0176493331584361	0.10373529741064
Dodecanoic.acid_199.2	Gender	Male	-0.352628061749328	0.145092702805551	202	202	0.0176746446225135	0.10373529741064
Caffeine_195.1	Gender	Male	-0.676373983584425	0.279837410281858	202	202	0.0179398445147896	0.104316873660073
Cis.4.Hydroxy.D.Proline_132.1	Gender	Male	0.274364203852769	0.113509860711785	202	202	0.0178698302659267	0.104316873660073
Mesaconic.acid_129	Dx	Control	-0.344504179138308	0.145234899319419	202	202	0.019562804322428	0.113229872022901
Serine_106	Gender	Male	-0.153008466805039	0.0641617412627568	202	202	0.0198302569847743	0.114251388866406
Kynurenine_209.1	Dx	Control	-0.151179783814113	0.0636634947401475	202	202	0.0199608034458552	0.114478397844722
Pipecolate_130.1	Fasting	Y	-0.202883640134344	0.0867640494471079	202	202	0.0205631040322761	0.117067488804168
Xanthine_153	Fasting	Y	0.273040280811479	0.116978895999651	202	161	0.0205986584599691	0.117067488804168
Crotonic.acid_85	Dx	Control	-0.155911699400283	0.0670373392675099	202	202	0.0210498235996076	0.119092695680663
Allothreonine_120.1	Gender	Male	-0.0739087263427246	0.0312953877457788	202	202	0.021663488723686	0.122014985815918
Octanoic.acid_143.1	Fasting	Y	0.204936732877964	0.0886976524220521	202	202	0.0219128657650723	0.122322486226359
Trans.4.Hydroxy.L.Proline_132.1	Gender	Male	0.291148888541251	0.1245390267274	202	202	0.0218754831547445	0.122322486226359
Orotate_155	Dx	Control	0.707438147997592	0.304946031498491	202	129	0.022240906406145	0.123604329407602
Deoxyguanosine_268.1	Age	Age	0.166687160775838	0.071662983782341	202	73	0.0224147557068183	0.124021732016581
X2.Phosphoglycerate_185	Age	Age	0.155333739544112	0.066322056159515	202	107	0.0228081626510983	0.125644966183243
Methylarginine_189.1	Age	Age	0.0924574911882045	0.0400177264684721	202	202	0.0238906807851987	0.131033602909212
Adenine_136.1	Age	Age	0.145323911112454	0.0631657667995474	202	202	0.0247794208075757	0.135317184931805
